,datetime,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,TOA_SW_DWN,RH2M,QV2M,PS,WS2M,CLOUD_AMT,ALLSKY_SFC_LW_DWN,T2M
1899,2024-10-18 03:00:00,0.0,0.0,0.0,0.0,94.22,15.47,93.58,3.33,98.67,413.12,20.73
1900,2024-10-18 04:00:00,0.0,0.0,0.0,0.0,94.55,15.5,93.61,3.47,97.11,411.38,20.71
1901,2024-10-18 05:00:00,0.0,0.0,0.0,0.0,95.27,15.63,93.67,3.77,97.0,401.77,20.73
1902,2024-10-18 06:00:00,37.25,39.37,2.39,143.07,95.7,15.77,93.72,4.03,97.96,411.52,20.81
1903,2024-10-18 07:00:00,164.18,132.1,33.98,461.08,94.27,16.4,93.79,4.36,98.48,415.67,21.7
1904,2024-10-18 08:00:00,322.08,258.88,103.57,743.47,90.54,17.69,93.91,4.75,99.66,421.0,23.62
1905,2024-10-18 09:00:00,503.77,257.49,298.08,970.1,85.58,18.8,93.91,5.13,96.25,424.7,25.57
1906,2024-10-18 10:00:00,598.2,321.87,207.67,1125.55,81.47,19.11,93.87,5.12,93.77,435.58,26.67
1907,2024-10-18 11:00:00,621.8,382.7,135.01,1199.22,78.93,19.25,93.81,4.97,98.32,440.23,27.32
1908,2024-10-18 12:00:00,580.2,372.63,79.65,1186.07,77.42,19.45,93.73,4.65,98.81,447.25,27.81
1909,2024-10-18 13:00:00,529.2,271.1,237.96,1087.0,77.76,19.7,93.66,4.15,92.09,442.88,27.94
1910,2024-10-18 14:00:00,444.67,239.5,221.04,908.8,79.57,19.94,93.6,3.38,77.96,438.1,27.74
1911,2024-10-18 15:00:00,265.12,143.2,125.21,663.55,82.44,20.27,93.6,2.41,82.41,434.35,27.41
1912,2024-10-18 16:00:00,124.3,101.9,50.94,368.02,85.96,20.31,93.65,1.54,86.03,427.88,26.74
1913,2024-10-18 17:00:00,11.15,14.36,1.94,65.6,91.99,20.35,93.73,0.76,94.47,424.7,25.64
1914,2024-10-18 18:00:00,0.0,0.0,0.0,0.0,92.36,19.64,93.83,0.61,97.98,428.58,25.0
1915,2024-10-18 19:00:00,0.0,0.0,0.0,0.0,91.48,19.34,93.92,0.48,99.14,427.38,24.92
1916,2024-10-18 20:00:00,0.0,0.0,0.0,0.0,90.56,19.04,93.96,0.33,98.58,425.12,24.84
1917,2024-10-18 21:00:00,0.0,0.0,0.0,0.0,91.54,18.9,93.97,0.16,99.07,424.08,24.54
1918,2024-10-18 22:00:00,0.0,0.0,0.0,0.0,92.58,18.71,93.96,0.1,99.04,421.08,24.18
1919,2024-10-18 23:00:00,0.0,0.0,0.0,0.0,93.33,18.48,93.94,0.2,99.24,414.0,23.84
1920,2024-10-19 00:00:00,0.0,0.0,0.0,0.0,94.6,18.39,93.91,0.23,99.36,418.08,23.53
1921,2024-10-19 01:00:00,0.0,0.0,0.0,0.0,95.53,18.29,93.87,0.21,100.0,418.23,23.27
1922,2024-10-19 02:00:00,0.0,0.0,0.0,0.0,96.14,18.2,93.84,0.15,99.44,416.35,23.08
1923,2024-10-19 03:00:00,0.0,0.0,0.0,0.0,96.26,18.09,93.83,0.11,99.55,416.17,22.96
1924,2024-10-19 04:00:00,0.0,0.0,0.0,0.0,96.02,17.95,93.87,0.13,99.47,417.5,22.88
1925,2024-10-19 05:00:00,0.0,0.0,0.0,0.0,96.11,17.79,93.94,0.25,84.93,402.85,22.73
1926,2024-10-19 06:00:00,42.5,42.07,18.88,141.38,96.33,17.77,94.03,0.45,73.32,410.27,22.69
1927,2024-10-19 07:00:00,198.25,121.19,178.94,459.02,96.09,18.52,94.1,0.84,63.29,416.95,23.42
1928,2024-10-19 08:00:00,389.05,234.14,340.58,741.15,91.45,18.88,94.15,1.32,53.23,421.75,24.57
1929,2024-10-19 09:00:00,550.1,237.73,368.33,967.47,86.82,19.09,94.17,1.62,48.72,432.17,25.63
1930,2024-10-19 10:00:00,596.72,195.26,449.11,1122.62,82.7,19.11,94.12,1.72,56.63,440.08,26.46
1931,2024-10-19 11:00:00,693.08,310.8,332.64,1196.0,79.77,19.09,94.03,1.69,58.47,439.33,27.04
1932,2024-10-19 12:00:00,709.53,271.18,449.29,1182.57,78.15,19.03,93.94,1.55,46.23,432.08,27.32
1933,2024-10-19 13:00:00,577.42,289.91,299.58,1083.3,78.57,19.0,93.88,1.41,67.77,445.92,27.19
1934,2024-10-19 14:00:00,400.05,219.67,203.26,904.95,80.41,19.07,93.84,1.41,75.95,447.3,26.85
1935,2024-10-19 15:00:00,242.12,144.27,122.85,659.65,83.94,19.25,93.84,1.39,79.29,442.62,26.28
1936,2024-10-19 16:00:00,105.45,74.43,63.99,364.12,86.66,19.0,93.88,1.34,83.14,436.42,25.53
1937,2024-10-19 17:00:00,9.05,11.65,4.03,63.22,91.48,18.79,93.95,1.05,94.45,432.55,24.45
1938,2024-10-19 18:00:00,0.0,0.0,0.0,0.0,94.32,18.35,94.01,0.83,99.9,423.65,23.56
1939,2024-10-19 19:00:00,0.0,0.0,0.0,0.0,95.52,18.08,94.07,0.71,99.84,418.73,23.12
1940,2024-10-19 20:00:00,0.0,0.0,0.0,0.0,95.94,17.83,94.13,0.59,99.99,414.9,22.83
1941,2024-10-19 21:00:00,0.0,0.0,0.0,0.0,95.79,17.58,94.15,0.49,99.91,413.65,22.63
1942,2024-10-19 22:00:00,0.0,0.0,0.0,0.0,95.28,17.34,94.13,0.39,99.74,412.98,22.49
1943,2024-10-19 23:00:00,0.0,0.0,0.0,0.0,94.45,17.12,94.1,0.3,99.74,407.27,22.42
1944,2024-10-20 00:00:00,0.0,0.0,0.0,0.0,95.0,16.96,94.03,0.32,99.71,409.2,22.16
1945,2024-10-20 01:00:00,0.0,0.0,0.0,0.0,96.41,16.89,93.97,0.48,99.91,406.55,21.84
1946,2024-10-20 02:00:00,0.0,0.0,0.0,0.0,97.57,16.84,93.93,0.6,99.3,401.55,21.59
1947,2024-10-20 03:00:00,0.0,0.0,0.0,0.0,98.0,16.79,93.92,0.72,99.55,401.95,21.47
1948,2024-10-20 04:00:00,0.0,0.0,0.0,0.0,98.16,16.72,93.95,0.83,99.32,401.62,21.38
1949,2024-10-20 05:00:00,0.0,0.0,0.0,0.0,98.36,16.63,94.01,0.93,97.62,395.52,21.27
1950,2024-10-20 06:00:00,37.42,37.04,20.31,139.68,98.0,16.81,94.1,1.32,79.21,400.5,21.52
1951,2024-10-20 07:00:00,194.48,159.26,146.38,457.0,95.42,17.71,94.19,2.64,59.67,410.0,22.82
1952,2024-10-20 08:00:00,376.17,200.37,319.83,738.88,92.21,18.54,94.25,3.27,45.08,424.2,24.15
1953,2024-10-20 09:00:00,573.9,247.4,426.42,964.92,87.64,18.95,94.29,3.99,42.94,425.73,25.37
1954,2024-10-20 10:00:00,694.95,297.43,433.02,1119.8,81.13,18.35,94.26,4.22,43.12,429.83,26.13
1955,2024-10-20 11:00:00,787.38,350.72,418.89,1192.88,74.59,17.39,94.18,4.0,36.49,422.67,26.64
1956,2024-10-20 12:00:00,739.45,226.23,548.88,1179.22,70.05,16.69,94.09,3.69,36.55,432.4,27.0
1957,2024-10-20 13:00:00,634.12,235.65,431.94,1079.75,67.98,16.36,94.02,3.34,55.02,444.33,27.16
1958,2024-10-20 14:00:00,425.05,231.87,266.62,901.22,67.97,16.27,93.96,2.82,71.82,451.88,27.06
1959,2024-10-20 15:00:00,256.25,183.0,147.5,655.85,69.71,16.46,93.94,2.13,76.3,452.12,26.82
1960,2024-10-20 16:00:00,112.78,83.42,61.16,360.33,72.76,16.7,93.96,1.49,80.79,445.92,26.34
1961,2024-10-20 17:00:00,9.43,12.34,5.91,60.92,81.17,17.04,93.99,0.99,93.35,438.05,24.84
1962,2024-10-20 18:00:00,0.0,0.0,0.0,0.0,85.71,16.37,94.04,0.81,98.2,423.0,23.28
1963,2024-10-20 19:00:00,0.0,0.0,0.0,0.0,87.97,16.1,94.1,0.85,99.49,419.3,22.59
1964,2024-10-20 20:00:00,0.0,0.0,0.0,0.0,90.5,15.85,94.17,0.92,99.9,417.52,21.88
1965,2024-10-20 21:00:00,0.0,0.0,0.0,0.0,91.99,15.53,94.21,1.03,99.88,417.2,21.29
1966,2024-10-20 22:00:00,0.0,0.0,0.0,0.0,92.99,15.23,94.21,1.16,99.76,415.4,20.8
1967,2024-10-20 23:00:00,0.0,0.0,0.0,0.0,93.68,14.95,94.2,1.33,99.17,399.4,20.38
1968,2024-10-21 00:00:00,0.0,0.0,0.0,0.0,94.02,14.67,94.15,1.51,98.99,406.75,20.01
1969,2024-10-21 01:00:00,0.0,0.0,0.0,0.0,94.32,14.46,94.1,1.7,99.9,405.08,19.72
1970,2024-10-21 02:00:00,0.0,0.0,0.0,0.0,94.65,14.31,94.06,1.89,99.29,398.12,19.49
1971,2024-10-21 03:00:00,0.0,0.0,0.0,0.0,95.08,14.26,94.05,2.13,98.94,395.52,19.36
1972,2024-10-21 04:00:00,0.0,0.0,0.0,0.0,95.57,14.33,94.07,2.42,99.65,392.98,19.36
1973,2024-10-21 05:00:00,0.0,0.0,0.0,0.0,96.35,14.47,94.11,2.64,92.71,384.33,19.39
1974,2024-10-21 06:00:00,37.62,39.07,12.33,137.9,96.71,14.69,94.17,2.87,92.86,400.2,19.58
1975,2024-10-21 07:00:00,168.6,128.76,77.7,454.83,95.02,15.32,94.24,3.28,91.36,407.52,20.55
1976,2024-10-21 08:00:00,332.42,210.67,119.07,736.42,91.55,16.14,94.31,3.36,90.45,413.55,22.01
1977,2024-10-21 09:00:00,440.33,231.19,237.28,962.22,85.1,16.57,94.33,3.55,92.27,421.05,23.65
1978,2024-10-21 10:00:00,562.3,266.82,387.24,1116.78,77.89,16.66,94.29,3.45,83.12,426.35,25.21
1979,2024-10-21 11:00:00,620.28,341.5,221.58,1189.6,73.34,16.81,94.19,3.04,86.35,424.27,26.36
1980,2024-10-21 12:00:00,700.17,311.79,342.7,1175.7,70.71,17.02,94.08,2.52,80.66,433.27,27.17
1981,2024-10-21 13:00:00,608.22,249.12,504.18,1076.05,69.35,17.17,93.98,2.04,82.14,423.67,27.63
1982,2024-10-21 14:00:00,459.8,195.74,290.88,897.42,68.93,17.21,93.91,1.61,64.53,438.0,27.76
1983,2024-10-21 15:00:00,284.4,190.93,177.43,652.03,69.12,17.18,93.88,1.22,69.25,437.83,27.68
1984,2024-10-21 16:00:00,122.8,86.34,45.62,356.52,72.47,17.63,93.9,0.72,72.88,432.75,27.31
1985,2024-10-21 17:00:00,11.15,12.99,2.99,58.72,75.19,17.44,93.95,0.48,82.08,425.33,26.51
1986,2024-10-21 18:00:00,0.0,0.0,0.0,0.0,75.79,16.94,94.01,0.28,87.69,426.58,25.9
1987,2024-10-21 19:00:00,0.0,0.0,0.0,0.0,79.71,17.05,94.09,0.39,90.24,428.15,25.17
1988,2024-10-21 20:00:00,0.0,0.0,0.0,0.0,81.95,16.97,94.15,0.49,88.05,417.17,24.64
1989,2024-10-21 21:00:00,0.0,0.0,0.0,0.0,84.67,16.93,94.17,0.55,87.23,413.1,24.06
1990,2024-10-21 22:00:00,0.0,0.0,0.0,0.0,86.78,16.83,94.15,0.62,90.81,411.05,23.55
1991,2024-10-21 23:00:00,0.0,0.0,0.0,0.0,89.46,16.78,94.12,0.66,92.37,403.7,22.99
1992,2024-10-22 00:00:00,0.0,0.0,0.0,0.0,91.57,16.66,94.07,0.68,74.94,411.58,22.48
1993,2024-10-22 01:00:00,0.0,0.0,0.0,0.0,93.05,16.51,94.01,0.72,68.92,409.4,22.06
1994,2024-10-22 02:00:00,0.0,0.0,0.0,0.0,94.12,16.3,93.98,0.77,75.84,409.38,21.66
1995,2024-10-22 03:00:00,0.0,0.0,0.0,0.0,94.94,16.11,93.99,0.83,61.55,414.6,21.33
1996,2024-10-22 04:00:00,0.0,0.0,0.0,0.0,95.61,15.85,94.03,0.93,75.69,418.5,20.96
1997,2024-10-22 05:00:00,0.0,0.0,0.0,0.0,96.6,15.68,94.09,1.05,66.48,406.9,20.63
1998,2024-10-22 06:00:00,29.15,32.02,16.25,136.1,96.51,15.8,94.16,1.34,62.45,413.75,20.78
1999,2024-10-22 07:00:00,177.32,113.22,180.43,452.62,92.74,16.51,94.21,2.45,56.29,415.5,22.15
2000,2024-10-22 08:00:00,339.35,166.6,296.53,733.95,85.79,17.12,94.26,2.65,55.17,425.58,24.04
2001,2024-10-22 09:00:00,577.9,243.47,433.75,959.42,78.86,17.45,94.26,2.86,20.03,420.65,25.77
2002,2024-10-22 10:00:00,717.7,275.36,494.91,1113.7,75.48,17.88,94.2,2.76,17.76,423.42,26.91
2003,2024-10-22 11:00:00,788.05,314.01,486.26,1186.28,73.34,18.21,94.1,2.5,19.96,418.6,27.69
2004,2024-10-22 12:00:00,789.58,302.03,511.79,1172.15,71.51,18.3,94.0,2.18,32.56,437.33,28.19
2005,2024-10-22 13:00:00,646.2,207.6,503.96,1072.35,69.8,18.19,93.93,1.85,31.31,434.0,28.49
2006,2024-10-22 14:00:00,510.98,199.18,395.94,893.65,68.39,17.9,93.89,1.45,38.92,442.62,28.56
2007,2024-10-22 15:00:00,320.23,212.33,272.19,648.22,68.01,17.55,93.89,1.1,41.28,440.8,28.32
2008,2024-10-22 16:00:00,139.2,88.39,159.63,352.8,71.17,17.95,93.93,0.74,42.45,437.58,27.93
2009,2024-10-22 17:00:00,11.9,13.87,13.88,56.6,77.93,18.25,93.98,0.68,51.44,423.6,26.67
2010,2024-10-22 18:00:00,0.0,0.0,0.0,0.0,84.15,18.14,94.03,0.68,55.97,421.9,25.28
2011,2024-10-22 19:00:00,0.0,0.0,0.0,0.0,88.17,18.02,94.1,0.75,68.17,419.8,24.4
2012,2024-10-22 20:00:00,0.0,0.0,0.0,0.0,90.15,17.75,94.15,0.78,81.64,419.6,23.79
2013,2024-10-22 21:00:00,0.0,0.0,0.0,0.0,91.33,17.45,94.18,0.78,83.83,414.55,23.3
2014,2024-10-22 22:00:00,0.0,0.0,0.0,0.0,92.51,17.19,94.17,0.79,91.05,414.62,22.84
2015,2024-10-22 23:00:00,0.0,0.0,0.0,0.0,93.67,16.94,94.13,0.85,96.64,418.52,22.39
2016,2024-10-23 00:00:00,0.0,0.0,0.0,0.0,94.64,16.7,94.08,0.93,99.2,422.02,21.98
2017,2024-10-23 01:00:00,0.0,0.0,0.0,0.0,95.42,16.52,94.03,1.07,98.0,410.67,21.66
2018,2024-10-23 02:00:00,0.0,0.0,0.0,0.0,96.12,16.33,94.0,1.22,99.66,408.83,21.35
2019,2024-10-23 03:00:00,0.0,0.0,0.0,0.0,96.91,16.19,94.01,1.35,82.54,403.62,21.08
2020,2024-10-23 04:00:00,0.0,0.0,0.0,0.0,97.6,16.06,94.05,1.46,73.27,407.7,20.84
2021,2024-10-23 05:00:00,0.0,0.0,0.0,0.0,97.84,16.02,94.1,1.62,55.31,391.02,20.77
2022,2024-10-23 06:00:00,37.38,37.15,24.94,134.25,97.61,16.13,94.17,1.87,42.89,398.83,20.93
2023,2024-10-23 07:00:00,206.5,131.86,223.91,450.27,94.94,16.85,94.23,2.58,33.17,401.95,22.1
2024,2024-10-23 08:00:00,416.95,237.12,330.99,731.28,88.82,17.6,94.27,2.65,24.33,406.8,23.92
2025,2024-10-23 09:00:00,602.88,279.49,418.51,956.45,80.78,17.9,94.27,2.57,19.67,412.62,25.79
2026,2024-10-23 10:00:00,742.65,326.94,522.06,1110.43,75.65,18.1,94.22,2.39,9.63,415.65,27.08
2027,2024-10-23 11:00:00,798.3,335.68,505.33,1182.75,72.12,18.23,94.12,2.25,11.18,411.88,28.0
2028,2024-10-23 12:00:00,806.95,313.39,540.69,1168.45,69.61,18.22,94.01,2.15,18.74,427.52,28.58
2029,2024-10-23 13:00:00,675.67,204.17,554.98,1068.53,67.96,18.02,93.93,2.13,19.43,427.98,28.79
2030,2024-10-23 14:00:00,547.15,217.67,465.29,889.78,67.56,17.79,93.86,2.18,27.28,432.6,28.66
2031,2024-10-23 15:00:00,340.35,170.93,372.02,644.4,69.82,17.81,93.85,2.09,27.23,429.35,28.11
2032,2024-10-23 16:00:00,150.57,91.2,220.38,349.1,74.07,18.1,93.88,1.75,24.98,420.3,27.38
2033,2024-10-23 17:00:00,12.73,15.1,12.82,54.53,83.73,18.44,93.93,1.23,26.74,408.88,25.62
2034,2024-10-23 18:00:00,0.0,0.0,0.0,0.0,88.74,17.83,93.99,1.01,27.26,409.23,24.1
2035,2024-10-23 19:00:00,0.0,0.0,0.0,0.0,89.71,17.37,94.06,1.13,23.19,404.2,23.5
2036,2024-10-23 20:00:00,0.0,0.0,0.0,0.0,90.63,16.94,94.12,1.27,38.92,402.67,22.93
2037,2024-10-23 21:00:00,0.0,0.0,0.0,0.0,91.81,16.58,94.13,1.41,43.05,398.4,22.37
2038,2024-10-23 22:00:00,0.0,0.0,0.0,0.0,93.11,16.26,94.12,1.54,50.28,394.73,21.82
2039,2024-10-23 23:00:00,0.0,0.0,0.0,0.0,94.4,16.0,94.1,1.61,55.28,381.27,21.33
2040,2024-10-24 00:00:00,0.0,0.0,0.0,0.0,95.75,15.78,94.06,1.66,62.96,387.17,20.87
2041,2024-10-24 01:00:00,0.0,0.0,0.0,0.0,97.58,15.63,94.0,1.71,39.96,384.77,20.4
2042,2024-10-24 02:00:00,0.0,0.0,0.0,0.0,99.1,15.5,93.96,1.77,39.49,384.05,20.01
2043,2024-10-24 03:00:00,0.0,0.0,0.0,0.0,100.0,15.38,93.96,1.86,20.07,381.4,19.72
2044,2024-10-24 04:00:00,0.0,0.0,0.0,0.0,99.93,15.28,93.99,2.0,19.08,380.4,19.65
2045,2024-10-24 05:00:00,0.0,0.0,0.0,0.0,99.58,15.14,94.05,2.08,11.4,369.58,19.57
2046,2024-10-24 06:00:00,37.12,34.37,30.88,132.35,98.27,15.04,94.11,2.29,8.92,377.38,19.69
2047,2024-10-24 07:00:00,211.68,127.38,241.44,447.88,93.27,15.54,94.17,2.89,4.8,381.15,21.07
2048,2024-10-24 08:00:00,394.75,208.43,311.69,728.55,84.68,16.23,94.22,2.91,4.15,389.67,23.37
2049,2024-10-24 09:00:00,590.47,285.78,423.2,953.4,74.48,16.29,94.24,3.0,1.24,397.02,25.58
2050,2024-10-24 10:00:00,728.95,323.52,490.84,1107.1,68.47,16.31,94.21,2.76,8.17,405.9,27.02
2051,2024-10-24 11:00:00,787.83,340.92,489.69,1179.18,64.65,16.34,94.13,2.44,11.61,402.33,28.02
2052,2024-10-24 12:00:00,757.33,373.78,425.95,1164.7,61.4,16.18,94.02,2.09,19.34,418.48,28.72
2053,2024-10-24 13:00:00,646.9,267.44,405.95,1064.68,58.89,15.86,93.92,1.78,30.94,427.33,29.08
2054,2024-10-24 14:00:00,463.5,223.75,282.51,885.9,58.11,15.55,93.85,1.64,51.94,433.1,28.96
2055,2024-10-24 15:00:00,304.23,189.82,232.43,640.6,59.7,15.67,93.83,1.56,57.76,424.05,28.62
2056,2024-10-24 16:00:00,122.7,74.51,126.31,345.48,62.87,15.71,93.85,1.46,66.59,419.65,27.78
2057,2024-10-24 17:00:00,11.3,15.74,1.93,52.58,78.26,16.76,93.9,0.97,75.74,403.6,25.16
2058,2024-10-24 18:00:00,0.0,0.0,0.0,0.0,80.39,15.46,93.96,1.02,83.54,400.6,23.39
2059,2024-10-24 19:00:00,0.0,0.0,0.0,0.0,82.1,15.0,94.03,1.05,79.03,395.9,22.56
2060,2024-10-24 20:00:00,0.0,0.0,0.0,0.0,83.38,14.56,94.08,1.05,88.04,402.05,21.83
2061,2024-10-24 21:00:00,0.0,0.0,0.0,0.0,84.73,14.16,94.1,1.04,67.62,388.95,21.12
2062,2024-10-24 22:00:00,0.0,0.0,0.0,0.0,86.5,13.82,94.08,1.04,86.0,386.5,20.39
2063,2024-10-24 23:00:00,0.0,0.0,0.0,0.0,88.47,13.53,94.05,1.08,92.68,370.05,19.68
2064,2024-10-25 00:00:00,0.0,0.0,0.0,0.0,90.31,13.31,94.0,1.15,98.06,384.75,19.08
2065,2024-10-25 01:00:00,0.0,0.0,0.0,0.0,91.86,13.16,93.95,1.25,95.06,374.75,18.62
2066,2024-10-25 02:00:00,0.0,0.0,0.0,0.0,93.44,13.1,93.92,1.32,95.69,379.92,18.27
2067,2024-10-25 03:00:00,0.0,0.0,0.0,0.0,94.85,13.09,93.92,1.38,66.5,373.15,18.02
2068,2024-10-25 04:00:00,0.0,0.0,0.0,0.0,96.2,13.09,93.94,1.4,46.31,371.05,17.8
2069,2024-10-25 05:00:00,0.0,0.0,0.0,0.0,97.19,13.05,94.01,1.41,57.33,361.17,17.6
2070,2024-10-25 06:00:00,32.8,37.97,7.38,130.43,96.24,13.1,94.1,1.47,46.15,371.12,17.83
2071,2024-10-25 07:00:00,188.05,138.51,143.6,445.4,87.75,13.93,94.17,2.51,33.6,375.45,20.3
2072,2024-10-25 08:00:00,390.95,235.6,277.1,725.72,82.39,14.84,94.22,2.54,23.33,383.15,22.36
2073,2024-10-25 09:00:00,572.53,328.26,312.33,950.22,68.93,14.7,94.23,2.79,13.65,390.25,25.17
2074,2024-10-25 10:00:00,711.12,341.01,434.82,1103.62,61.37,14.28,94.19,2.77,11.62,397.33,26.64
2075,2024-10-25 11:00:00,772.85,312.26,473.14,1175.47,57.78,14.11,94.1,2.33,19.64,396.25,27.45
2076,2024-10-25 12:00:00,719.95,291.53,423.58,1160.82,55.51,13.98,94.01,2.07,35.61,414.08,27.96
2077,2024-10-25 13:00:00,675.6,349.09,414.89,1060.72,54.9,13.94,93.94,2.05,14.93,406.98,28.09
2078,2024-10-25 14:00:00,514.58,293.63,340.17,882.0,55.88,14.0,93.89,2.02,15.37,407.3,27.85
2079,2024-10-25 15:00:00,335.12,153.01,308.55,636.8,57.34,14.12,93.88,1.8,6.2,402.52,27.55
2080,2024-10-25 16:00:00,133.57,85.03,129.68,341.88,59.07,13.85,93.89,1.58,4.44,396.38,26.72
2081,2024-10-25 17:00:00,11.23,13.41,2.2,50.67,75.48,15.06,93.94,1.01,5.39,382.2,24.0
2082,2024-10-25 18:00:00,0.0,0.0,0.0,0.0,74.52,13.61,93.99,1.03,2.48,383.02,22.56
2083,2024-10-25 19:00:00,0.0,0.0,0.0,0.0,74.44,13.1,94.07,1.03,0.83,379.98,21.97
2084,2024-10-25 20:00:00,0.0,0.0,0.0,0.0,76.72,12.83,94.13,1.04,0.83,377.17,21.15
2085,2024-10-25 21:00:00,0.0,0.0,0.0,0.0,80.8,12.7,94.16,1.05,0.83,374.58,20.15
2086,2024-10-25 22:00:00,0.0,0.0,0.0,0.0,84.22,12.54,94.17,1.08,0.41,371.02,19.28
2087,2024-10-25 23:00:00,0.0,0.0,0.0,0.0,86.56,12.36,94.16,1.12,0.62,357.92,18.61
2088,2024-10-26 00:00:00,0.0,0.0,0.0,0.0,88.31,12.2,94.12,1.18,0.83,365.55,18.08
2089,2024-10-26 01:00:00,0.0,0.0,0.0,0.0,89.54,12.06,94.08,1.25,5.47,364.3,17.67
2090,2024-10-26 02:00:00,0.0,0.0,0.0,0.0,90.81,11.99,94.04,1.3,4.96,362.95,17.35
2091,2024-10-26 03:00:00,0.0,0.0,0.0,0.0,92.06,11.96,94.02,1.36,9.91,363.75,17.09
2092,2024-10-26 04:00:00,0.0,0.0,0.0,0.0,93.22,11.98,94.03,1.39,9.09,361.8,16.92
2093,2024-10-26 05:00:00,0.0,0.0,0.0,0.0,94.55,12.03,94.07,1.43,13.22,355.5,16.77
2094,2024-10-26 06:00:00,35.25,32.06,18.47,128.43,94.41,12.26,94.13,1.52,10.58,363.25,17.1
2095,2024-10-26 07:00:00,215.43,130.12,249.52,442.77,86.35,13.38,94.2,2.61,3.35,366.65,19.92
2096,2024-10-26 08:00:00,414.17,177.29,404.62,722.7,81.33,14.49,94.25,2.8,11.87,380.08,22.19
2097,2024-10-26 09:00:00,617.2,211.37,551.43,946.88,71.81,14.93,94.28,3.34,1.24,383.55,24.75
2098,2024-10-26 10:00:00,755.42,244.43,602.82,1099.95,68.46,15.38,94.22,3.34,1.24,390.25,26.04
2099,2024-10-26 11:00:00,821.97,278.56,598.6,1171.55,66.71,15.9,94.12,3.17,2.52,387.92,27.02
2100,2024-10-26 12:00:00,808.4,241.91,631.05,1156.8,64.92,16.16,94.01,2.94,2.1,398.42,27.74
2101,2024-10-26 13:00:00,718.85,258.19,571.88,1056.65,63.23,16.08,93.93,2.72,4.58,402.08,28.09
2102,2024-10-26 14:00:00,566.58,232.36,491.52,878.0,62.24,15.79,93.86,2.52,3.45,401.95,28.04
2103,2024-10-26 15:00:00,364.3,154.61,423.66,632.97,63.03,15.65,93.84,2.21,2.89,403.52,27.67
2104,2024-10-26 16:00:00,161.15,78.97,290.39,338.3,66.63,15.69,93.87,1.87,2.34,406.0,26.77
2105,2024-10-26 17:00:00,11.98,14.9,6.16,48.85,80.82,16.13,93.92,1.09,1.79,385.62,23.99
2106,2024-10-26 18:00:00,0.0,0.0,0.0,0.0,82.74,14.76,93.97,1.08,1.24,385.3,22.16
2107,2024-10-26 19:00:00,0.0,0.0,0.0,0.0,83.78,14.28,94.04,1.1,0.41,378.58,21.43
2108,2024-10-26 20:00:00,0.0,0.0,0.0,0.0,85.13,13.87,94.1,1.1,2.03,374.15,20.71
2109,2024-10-26 21:00:00,0.0,0.0,0.0,0.0,86.63,13.47,94.12,1.09,3.64,370.0,19.96
2110,2024-10-26 22:00:00,0.0,0.0,0.0,0.0,87.85,13.07,94.1,1.09,5.26,365.1,19.25
2111,2024-10-26 23:00:00,0.0,0.0,0.0,0.0,88.66,12.66,94.06,1.08,6.87,352.45,18.59
2112,2024-10-27 00:00:00,0.0,0.0,0.0,0.0,88.92,12.27,94.0,1.06,8.49,355.9,18.04
2113,2024-10-27 01:00:00,0.0,0.0,0.0,0.0,88.97,11.9,93.96,1.05,2.07,354.85,17.54
2114,2024-10-27 02:00:00,0.0,0.0,0.0,0.0,88.72,11.58,93.92,1.05,17.62,362.05,17.15
2115,2024-10-27 03:00:00,0.0,0.0,0.0,0.0,88.45,11.31,93.92,1.06,8.68,355.55,16.83
2116,2024-10-27 04:00:00,0.0,0.0,0.0,0.0,87.84,11.07,93.96,1.07,9.92,353.77,16.61
2117,2024-10-27 05:00:00,0.0,0.0,0.0,0.0,86.87,10.85,94.02,1.07,10.75,344.12,16.48
2118,2024-10-27 06:00:00,38.08,37.61,27.5,126.43,86.19,10.93,94.08,1.02,9.44,352.25,16.73
2119,2024-10-27 07:00:00,215.15,140.09,232.85,440.15,82.29,12.85,94.15,1.18,11.85,364.67,20.04
2120,2024-10-27 08:00:00,434.58,201.21,457.42,719.72,72.92,13.03,94.18,1.43,12.26,371.6,22.24
2121,2024-10-27 09:00:00,638.05,208.16,574.38,943.55,65.62,13.76,94.19,1.44,0.83,374.77,24.89
2122,2024-10-27 10:00:00,774.12,233.76,642.6,1096.38,58.52,13.79,94.14,2.06,1.24,383.6,26.85
2123,2024-10-27 11:00:00,837.97,265.6,647.13,1167.78,57.98,14.38,94.04,2.27,1.65,381.25,27.7
2124,2024-10-27 12:00:00,822.0,251.24,647.05,1152.88,58.37,14.9,93.93,2.51,1.24,391.55,28.17
2125,2024-10-27 13:00:00,731.97,239.76,623.74,1052.72,59.38,15.3,93.85,2.72,0.22,394.12,28.31
2126,2024-10-27 14:00:00,573.47,228.8,514.07,874.12,61.36,15.65,93.78,2.82,0.42,396.48,28.12
2127,2024-10-27 15:00:00,369.33,137.94,458.38,629.28,64.75,16.08,93.75,2.66,0.42,398.55,27.65
2128,2024-10-27 16:00:00,161.07,76.95,282.32,334.83,71.58,16.64,93.75,2.16,0.42,400.7,26.52
